date,price_usd,market_cap_usd,volume_24h_usd,chain
1721088000,0.519132799,519132799.0,0,Sui
1721174400,0.531690488,531690488.0,0,Sui
1721260800,0.519715388,519715388.0,0,Sui
1721347200,0.496864874,496864874.0,0,Sui
1721433600,0.511024911,511024911.0,0,Sui
1721520000,0.51244361,512443610.0,0,Sui
1721606400,0.510506228,510506228.0,0,Sui
1721692800,0.502312965,502312965.0,0,Sui
1721779200,0.493250039,493250039.0,0,Sui
1721865600,0.479742558,479742558.0,0,Sui
1721952000,0.465611862,465611862.0,0,Sui
1722038400,0.477782106,477782106.0,0,Sui
1722124800,0.473932164,473932164.0,0,Sui
1722211200,0.456536745,456536745.0,0,Sui
1722297600,0.447624645,447624645.0,0,Sui
1722384000,0.412124691,412124691.0,0,Sui
1722470400,0.416425241,416425241.0,0,Sui
1722556800,0.413566055,413566055.0,0,Sui
1722643200,0.3936638,393663800.0,0,Sui
1722729600,0.379413589,379413589.0,0,Sui
1722816000,0.370283745,370283745.0,0,Sui
1722902400,0.339189656,339189656.0,0,Sui
1722988800,0.381700387,381700387.0,0,Sui
1723075200,0.387197628,387197628.0,0,Sui
1723161600,0.448865366,448865366.0,0,Sui
1723248000,0.49248311,492483110.0,0,Sui
1723334400,0.527103068,527103068.0,0,Sui
1723420800,0.524091877,524091877.0,0,Sui
1723507200,0.59881098,598810980.0,0,Sui
1723593600,0.601639197,601639197.0,0,Sui
1723680000,0.586506452,586506452.0,0,Sui
1723766400,0.567184521,567184521.0,0,Sui
1723852800,0.562463015,562463015.0,0,Sui
1723939200,0.562521166,562521166.0,0,Sui
1724025600,0.566133787,566133787.0,0,Sui
1724112000,0.587417022,587417022.0,0,Sui
1724198400,0.574657504,574657504.0,0,Sui
1724284800,0.571819102,571819102.0,0,Sui
1724371200,0.566276512,566276512.0,0,Sui
1724457600,0.621131157,621131157.0,0,Sui
1724544000,0.621747101,621747101.0,0,Sui
1724630400,0.625862607,625862607.0,0,Sui
1724716800,0.626871256,626871256.0,0,Sui
1724803200,0.601135272,601135272.0,0,Sui
1724889600,0.57235528,572355280.0,0,Sui
1724976000,0.580002228,580002228.0,0,Sui
1725062400,0.59000952,590009520.0,0,Sui
1725148800,0.582658999,582658999.0,0,Sui
1725235200,0.573292449,573292449.0,0,Sui
1725321600,0.578560554,578560554.0,0,Sui
1725408000,0.581614993,581614993.0,0,Sui
