date,price_usd,market_cap_usd,volume_24h_usd,chain,price_change_1d,price_change_7d,price_change_30d,ma_7d,ma_30d,volatility_30d,cumulative_return,year,month,quarter,weekday
1970-01-01 00:00:01.752278400,1.992964254,1992964254.0,0,Sui,-0.005955190851425041,0.12183891589378781,0.04597126531461604,1.8595295107142857,1.7482299834000001,0.03361071581726934,5983.752688361765,1970,1,1,3
1970-01-01 00:00:01.752364800,1.988975386,1988975386.0,0,Sui,-0.002001474934632874,0.11393474655501246,0.10470229370764983,1.8885916652857144,1.7545137362333334,0.03185281411927465,5971.576209847504,1970,1,1,3
1970-01-01 00:00:01.752451200,2.019498473,2019498473.0,0,Sui,0.015346136113521647,0.12269193140773282,0.139670071252475,1.9201199897142855,1.7627635944666664,0.03169890223143448,6064.751444787444,1970,1,1,3
1970-01-01 00:00:01.752537600,2.155532893,2155532893.0,0,Sui,0.06736049658800614,0.21466605811182227,0.24072569422530865,1.9745405614285712,1.7767041496999998,0.03332202206349955,6480.012163449954,1970,1,1,3
1970-01-01 00:00:01.752624000,2.223282512,2223282512.0,0,Sui,0.031430566065595134,0.23942456462623096,0.25936418144207884,2.0358948915714286,1.791966874,0.0335707526541324,6686.825670465687,1970,1,1,3
1970-01-01 00:00:01.752710400,2.200795134,2200795134.0,0,Sui,-0.010114494167352217,0.1793510612224931,0.24238073120444592,2.083707498714286,1.8062789207666665,0.03372843457499111,6618.180361806925,1970,1,1,3
1970-01-01 00:00:01.752796800,2.226476542,2226476542.0,0,Sui,0.011669149755580976,0.11051537669283706,0.29751770615599993,2.115360742,1.8232964456,0.032912521240273336,6696.575814533854,1970,1,1,3
1970-01-01 00:00:01.752883200,2.138837549,2138837549.0,0,Sui,-0.03936219014518594,0.07319413517187945,0.24953912092045916,2.1361997841428573,1.8375343256,0.03403476646631653,6429.047704986,1970,1,1,3
1970-01-01 00:00:01.752969600,2.165352597,2165352597.0,0,Sui,0.012396943382819048,0.08867742267776868,0.26964851024429937,2.1613965285714287,1.8528636102333336,0.03397153940982206,6509.987939728436,1970,1,1,3
1970-01-01 00:00:01.753056000,2.189632391,2189632391.0,0,Sui,0.011212859297667466,0.08424562844420636,0.31658076457009576,2.185701374,1.8704140083333334,0.03338297805786533,6584.10480445589,1970,1,1,3
1970-01-01 00:00:01.753142400,2.209770548,2209770548.0,0,Sui,0.009197049277665625,0.02516206325411874,0.3709840057836864,2.1934496104285715,1.8903459094666666,0.032492892787931174,6645.578845719552,1970,1,1,3
1970-01-01 00:00:01.753228800,2.226524618,2226524618.0,0,Sui,0.007581814326905523,0.0014582519236763236,0.4243487540079447,2.193912768428571,1.9124571362,0.03155827213647425,6696.722572055301,1970,1,1,3
1970-01-01 00:00:01.753315200,2.092939126,2092939126.0,0,Sui,-0.059997311918336016,-0.049007745579648154,0.22888598619886036,2.1785047672857143,1.9254511389333333,0.03074369669939234,6288.937487877303,1970,1,1,3
1970-01-01 00:00:01.753401600,2.094609663,2094609663.0,0,Sui,0.000798177538585465,-0.059226709337591554,0.22145475377299317,2.159666641714286,1.9381098495333333,0.03076692078898667,6294.036994275553,1970,1,1,3
1970-01-01 00:00:01.753488000,2.157130753,2157130753.0,0,Sui,0.02984856372258604,0.008552872100339393,0.267350243234157,2.1622799565714286,1.9532782276666665,0.03091023413959771,6484.88981494376,1970,1,1,3
